@RELATION MetaCritic

@ATTRIBUTE year	INTEGER
@ATTRIBUTE rating	{EC,E,E10,T,M,AO,RP}
@ATTRIBUTE genre	{Action,ActionAdventure,Adventure,Driving,Fighting,MMO,Platformer,Party,Puzzle,RPG,Shooter,Sports,Simulation,Strategy,Misc}
@ATTRIBUTE score	REAL
@ATTRIBUTE userScore	REAL
@ATTRIBUTE class	{PC,Console}

@DATA
2010,M,?,0.75,5.9,Console
2010,M,Adventure,0.72,8.8,Console
2009,E10,Shooter,0.65,0,Console
2008,T,Fighting,0.47,6.2,Console
2009,T,Simulation,0.62,8.8,Console
2007,T,?,?,?,Console
2007,E10,Sports,0.66,8.7,Console
2010,E10,Sports,?,?,Console
2010,E10,?,?,?,Console
2010,E,?,0.75,0,Console
2011,M,Shooter,0.7,5.2,Console
2008,E,Sports,0.81,9.6,Console
2010,E10,Action,0.51,0,Console
2011,M,ActionAdventure,0.57,6.5,Console
2010,E,Misc,0.81,8.6,Console
2010,E,?,0.67,7.2,Console
2011,T,RPG,0.43,8.2,Console
2009,E10,Action,0.67,0,Console
2009,T,Simulation,0.81,8.5,Console
2009,T,ActionAdventure,0.85,8.7,Console
2011,T,ActionAdventure,0.83,8.5,Console
2009,E,Misc,0.66,8,Console
2009,?,?,0.48,0,Console
2012,RP,Shooter,?,?,Console
2009,T,Fighting,0.57,0,Console
2008,T,Action,0.42,6.5,Console
2010,T,Action,0.41,6.1,Console
2010,T,?,0.65,7.1,Console
2009,T,Action,0.6,6.9,Console
2011,?,?,?,?,Console
2008,E,?,0.51,0,Console
2011,?,?,?,?,Console
2010,?,?,0.86,8,Console
2010,E,Sports,0.58,4.5,Console
2007,E,Platformer,?,?,Console
2007,T,Driving,0.71,6.8,Console
2009,T,?,?,?,Console
2010,M,ActionAdventure,0.83,8.4,Console
2011,RP,Party,?,?,Console
2011,E,?,?,?,Console
2010,M,Shooter,0.62,5,Console
2007,M,Shooter,0.64,3,Console
2009,T,Party,0.66,0,Console
2008,E,Party,?,?,Console
2008,E10,Party,?,?,Console
2009,E,Action,0.74,8.9,Console
2011,E,?,?,?,Console
2010,M,Misc,0.33,2,Console
2010,M,?,?,?,Console
2009,M,Shooter,0.91,8.3,Console
2009,?,?,?,?,Console
2009,?,?,?,?,Console
2009,?,?,?,?,Console
2011,M,Shooter,0.84,8,Console
2011,?,?,?,?,Console
2011,?,?,?,?,Console
2012,RP,?,?,?,Console
2011,M,Adventure,0.51,0,Console
2008,E10,Platformer,0.76,7.3,Console
2011,E10,Action,0.31,3.5,Console
2011,?,?,?,?,Console
2010,E10,Action,0.36,2.7,Console
2010,T,?,0.5,7,Console
2011,M,Adventure,0.89,7.3,Console
2011,M,?,?,?,Console
2011,M,?,?,?,Console
2011,?,?,0.67,0,Console
2011,?,?,?,?,Console
2011,M,?,?,?,Console
2007,T,Action,0.53,6.3,Console
2010,E10,Simulation,0.57,0,Console
2010,T,?,0.84,7.3,Console
2010,?,?,?,?,Console
2010,?,?,?,?,Console
2010,?,?,?,?,Console
2010,T,RPG,0.44,4.9,Console
2010,M,Shooter,0.68,9,Console
2010,E10,?,?,?,Console
2011,?,Misc,?,?,Console
2010,E10,?,0.62,0,Console
2008,M,Shooter,0.5,5.1,Console
2009,T,Misc,0.7,6.6,Console
2008,E10,ActionAdventure,0.75,8.4,Console
2010,E10,ActionAdventure,0.79,8.2,Console
2011,RP,?,?,?,Console
2009,E10,ActionAdventure,0.7,7.6,Console
2008,E10,Adventure,0.77,7.9,Console
2011,E10,ActionAdventure,0.73,7.7,Console
2009,E10,Party,0.75,7.8,Console
2011,E10,ActionAdventure,0.76,7.3,Console
2007,E10,Action,0.8,5.1,Console
2009,M,Adventure,0.17,2.5,Console
2011,T,Platformer,0.91,8.7,Console
2008,E,Adventure,0.59,0,Console
2010,E,?,0.61,0,Console
2008,E,Platformer,0.95,6.5,Console
2011,E,Platformer,0.92,8.1,Console
2011,?,?,?,?,Console
2009,E,Platformer,?,?,Console
2007,E,Platformer,0.72,6.7,Console
2010,T,Shooter,0.68,7,Console
2008,T,Shooter,0.67,7.7,Console
2008,T,ActionAdventure,0.54,7.8,Console
2010,T,?,0.54,7.3,Console
2008,E,Puzzle,0.8,7,Console
2008,E10,Action,0.58,0,Console
2007,E,Sports,0.81,5.3,Console
2008,E,Sports,0.85,4.6,Console
2009,E,Sports,0.85,6.9,Console
2010,E,Sports,0.83,5.9,Console
2011,E,Sports,0.79,6.3,Console
2009,E,?,0.6,8.8,Console
2010,M,ActionAdventure,0.75,7.4,Console
2011,M,?,?,?,Console
2010,M,?,0.67,0,Console
2010,M,?,?,?,Console
2010,T,Shooter,0.76,8.3,Console
2010,T,?,?,?,Console
2010,T,?,?,?,Console
2010,T,?,?,?,Console
2009,E,Action,0.66,8.5,Console
2010,T,Misc,?,?,Console
2010,?,?,?,?,Console
2010,?,?,?,?,Console
2010,?,?,?,?,Console
2011,T,Misc,0.74,8.8,Console
2010,T,ActionAdventure,?,?,Console
2009,E,Puzzle,0.47,0,Console
2010,?,?,?,?,Console
2010,T,?,0.72,6.9,Console
2010,E,?,0.74,5.3,Console
2011,E,Sports,0.72,7.2,Console
2007,E,Sports,0.74,4.7,Console
2008,E,Sports,0.67,7.3,Console
2009,E,?,0.61,5.5,Console
2011,T,Misc,?,?,Console
2010,E,Misc,0.83,8.2,Console
2011,E,?,?,?,Console
2011,E,?,?,?,Console
2011,?,?,?,?,Console
2010,E10,?,0.54,0,Console
2009,T,Misc,0.85,8.2,Console
2011,T,Misc,0.84,7.6,Console
2009,T,RPG,0.74,7.1,Console
2011,M,RPG,0.94,8,Console
2011,M,?,0.68,5.5,Console
2012,RP,?,?,?,Console
2010,M,ActionAdventure,0.65,7.3,Console
2011,RP,?,?,?,Console
2011,E10,?,0.53,0,Console
2010,M,Shooter,0.75,7.6,Console
2010,T,Shooter,?,?,Console
2007,T,Shooter,0.75,8,Console
2011,E10,ActionAdventure,?,?,Console
2010,E,Platformer,0.78,7.2,Console
2008,E,Platformer,0.77,8.1,Console
2010,E10,?,0.43,0,Console
2008,T,ActionAdventure,0.72,7.3,Console
2007,E,Action,?,?,Console
2008,E,?,?,?,Console
2008,M,ActionAdventure,0.81,7.5,Console
2008,?,ActionAdventure,?,?,Console
2009,?,ActionAdventure,?,?,Console
2008,M,ActionAdventure,0.94,8.9,Console
2011,M,?,?,?,Console
2010,T,Shooter,?,?,Console
2011,E10,Party,0.66,0,Console
2011,E,?,0.62,0,Console
2008,T,Driving,0.82,8.6,Console
2011,E10,RPG,0.84,8,Console
2011,?,?,?,?,Console
2009,E10,Strategy,0.69,0,Console
2011,M,Shooter,0.44,4.4,Console
2009,E10,ActionAdventure,0.73,9.2,Console
2008,T,Shooter,0.79,7.6,Console
2009,?,?,?,?,Console
2007,E,Sports,0.77,8.4,Console
2008,E,Sports,0.85,9.4,Console
2009,E,?,0.9,8.6,Console
2010,E,?,0.91,9.2,Console
2011,E,Sports,0.9,7.9,Console
2011,E,?,?,?,Console
2009,E,?,0.49,6.5,Console
2011,T,?,0.67,6.2,Console
2010,E,Driving,0.82,8.7,Console
2010,E10,?,0.87,8.4,Console
2008,E,?,0.54,6.8,Console
2010,E,?,0.64,5.8,Console
2010,E,?,?,?,Console
2008,T,Shooter,0.55,0,Console
2009,E10,ActionAdventure,0.66,0,Console
2011,E10,Fighting,0.61,7.5,Console
2011,M,Misc,0.84,8.1,Console
2011,M,Misc,0.56,0,Console
2007,M,Misc,0.72,6.3,Console
2008,T,Misc,0.76,7.9,Console
2008,E,Driving,0.65,5.8,Console
2010,E,Driving,0.7,5.6,Console
2011,E,?,0.68,7.5,Console
2007,T,Driving,0.84,7.3,Console
2011,T,Driving,0.77,7.9,Console
2008,T,Driving,0.82,8,Console
2009,E,Action,?,?,Console
2011,E,Driving,0.61,7.3,Console
2011,?,?,?,?,Console
2009,E,Driving,0.74,8,Console
2007,E,Driving,0.67,7.5,Console
2010,E,?,?,?,Console
2010,E10,?,0.62,0,Console
2010,E10,?,0.66,6.8,Console
2009,E,Misc,0.64,0,Console
2010,T,?,0.76,8,Console
2008,T,Misc,0.75,9.1,Console
2007,E,Sports,0.57,4.7,Console
2008,E,Sports,0.65,8.2,Console
2011,E,Driving,0.62,4,Console
2011,E,?,?,?,Console
2010,E,?,0.62,0,Console
2010,T,Action,0.43,5.5,Console
2007,E,Sports,0.63,6,Console
2008,E,Sports,0.63,6,Console
2009,E,Sports,0.83,8.3,Console
2009,E,?,?,?,Console
2010,E,?,0.89,7.6,Console
2011,E,Sports,?,?,Console
2007,E,Sports,0.81,7.7,Console
2008,E,Sports,0.82,7.1,Console
2008,E,Sports,0.54,0,Console
2010,E,Sports,0.71,5.5,Console
2007,E,Sports,0.73,7.5,Console
2008,E,Sports,0.75,8.4,Console
2009,E,?,0.81,7.7,Console
2007,E,Sports,0.81,7.8,Console
2009,E,?,0.24,0,Console
2008,E,Sports,0.68,0,Console
2009,E,Sports,0.75,0,Console
2007,E,Sports,0.77,8.4,Console
2008,E,Sports,0.81,7.6,Console
2009,E,Sports,0.8,7.5,Console
2010,E,Sports,0.85,7.6,Console
2011,E,?,0.82,6,Console
2007,E,Sports,0.67,0,Console
2011,?,?,?,?,Console
2010,?,?,?,?,Console
2007,E10,Driving,0.73,5.8,Console
2011,RP,?,?,?,Console
2008,T,Driving,0.59,5.3,Console
2010,E10,Driving,0.89,6.9,Console
2009,E,Driving,0.84,7.4,Console
2008,E,Sports,0.64,7.1,Console
2008,E,Sports,0.45,0,Console
2007,E10,Sports,0.86,8.3,Console
2008,E,?,0.88,9,Console
2009,E10,Sports,0.88,8.9,Console
2010,E10,Sports,0.88,7.6,Console
2011,E10,Sports,?,?,Console
2009,E10,Sports,0.66,8.5,Console
2007,E10,Sports,0.74,0,Console
2008,E10,Sports,0.7,0,Console
2010,M,RPG,0.68,8.1,Console
2010,?,?,?,?,Console
2007,M,ActionAdventure,0.88,7.8,Console
2009,M,ActionAdventure,0.83,7.4,Console
2011,M,Fighting,0.73,4.3,Console
2009,E,Action,0.75,7.6,Console
2008,E10,Shooter,0.49,0,Console
2008,E10,Shooter,0.45,6.5,Console
2007,E,Action,0.59,9.3,Console
2009,E,Puzzle,?,?,Console
2007,E,?,?,?,Console
2009,M,Shooter,0.76,6.2,Console
2010,?,?,?,?,Console
2009,?,?,?,?,Console
2011,M,Shooter,0.67,6.6,Console
2011,M,?,?,?,Console
2011,RP,Sports,?,?,Console
2011,E10,Platformer,0.83,7.8,Console
2009,T,?,0.72,9,Console
2008,T,ActionAdventure,0.72,7.3,Console
2010,E,?,0.91,8.4,Console
2007,T,Action,0.71,7,Console
2008,T,Action,0.73,0,Console
2008,?,Action,?,?,Console
2009,T,Action,?,?,Console
2009,T,Action,?,?,Console
2010,E,Platformer,?,?,Console
2011,RP,?,?,?,Console
2009,E,?,0.91,7.4,Console
2009,E,?,?,?,Console
2011,RP,?,?,?,Console
2008,M,Adventure,?,?,Console
2008,M,Adventure,?,?,Console
2011,E10,Action,0.64,0,Console
2011,RP,?,?,?,Console
2011,?,?,?,?,Console
2009,E10,Misc,0.82,8.8,Console
2007,T,ActionAdventure,0.55,6.9,Console
2008,E,Platformer,0.8,8,Console
2009,E,Platformer,0.86,0,Console
2008,E,Party,?,?,Console
2008,E,Strategy,0.83,7.9,Console
2008,E,Strategy,0.82,7.6,Console
2007,E,Driving,0.62,5.4,Console
2010,E,Driving,0.66,0,Console
2009,E10,Shooter,0.87,8.5,Console
2011,E,?,0.82,7.5,Console
2007,E,Puzzle,0.7,7,Console
2009,E,Action,0.5,0,Console
2010,E10,Sports,0.66,9.1,Console
2010,?,?,?,?,Console
2011,E10,Strategy,0.85,7.9,Console
2008,?,?,?,?,Console
2011,E10,Party,0.43,0,Console
2011,E10,Platformer,0.52,6.4,Console
2009,E,Puzzle,0.62,0,Console
2011,E10,Shooter,0.95,8,Console
2011,?,?,?,?,Console
2010,T,?,0.36,0,Console
2008,E,Shooter,?,?,Console
2010,E,Misc,?,?,Console
2008,T,ActionAdventure,0.85,7.3,Console
2008,T,Adventure,0.73,8.5,Console
2011,M,?,0.81,7.1,Console
2009,T,Platformer,0.68,2.5,Console
2010,T,ActionAdventure,0.75,7.7,Console
2010,T,ActionAdventure,?,?,Console
2010,M,ActionAdventure,?,?,Console
2010,M,ActionAdventure,?,?,Console
2010,T,Adventure,0.42,4.3,Console
2008,E,Sports,0.74,6.1,Console
2009,E,Sports,0.77,7.9,Console
2009,E,Sports,0.78,6.6,Console
2010,E,?,0.77,6.7,Console
2011,E,?,?,?,Console
2009,M,ActionAdventure,0.79,8,Console
2012,?,?,?,?,Console
2008,E,Driving,0.83,7.9,Console
2010,E,?,0.46,7.9,Console
2011,E,?,0.66,0,Console
2010,E10,Puzzle,?,?,Console
2011,E,?,0.8,0,Console
2008,E10,Puzzle,?,?,Console
2009,E10,Puzzle,0.72,0,Console
2009,?,Puzzle,0.52,0,Console
2007,E,Action,?,?,Console
2010,E,?,?,?,Console
2010,E,?,?,?,Console
2010,E,?,?,?,Console
2008,T,Action,0.65,6.6,Console
2010,M,Shooter,0.43,6.1,Console
2010,T,Strategy,0.76,7.3,Console
2011,T,?,?,?,Console
2010,E,Sports,0.45,3.6,Console
2009,E10,Misc,0.68,8.5,Console
2011,M,Shooter,?,?,Console
2007,E10,Action,?,?,Console
2007,E,Action,?,?,Console
2011,E10,ActionAdventure,0.65,5.4,Console
2008,E,Sports,0.31,5.7,Console
2010,E,?,?,?,Console
2007,E,Platformer,0.55,0,Console
2009,E10,Platformer,0.87,9.2,Console
2008,E10,Platformer,0.76,7,Console
2007,E10,Platformer,0.89,8.8,Console
2011,RP,?,?,?,Console
2011,RP,?,?,?,Console
2010,T,Strategy,0.67,8.1,Console
2011,T,Strategy,0.5,8.3,Console
2008,T,?,?,?,Console
2010,M,Shooter,0.95,8.4,Console
2010,M,ActionAdventure,0.64,0,Console
2010,M,?,0.8,0,Console
2010,M,Misc,?,?,Console
2010,M,?,0.87,7.7,Console
2011,M,Shooter,0.71,6.9,Console
2011,?,?,?,?,Console
2011,E10,?,0.49,0,Console
2009,M,Shooter,0.85,8.2,Console
2009,?,?,0.61,0,Console
2011,?,?,0.67,0,Console
2009,M,ActionAdventure,0.84,8,Console
2010,M,?,0.73,0,Console
2010,M,ActionAdventure,?,?,Console
2010,M,?,0.81,6.6,Console
2011,M,ActionAdventure,?,?,Console
2008,M,Shooter,0.87,5.8,Console
2011,M,Shooter,?,?,Console
2011,M,?,?,?,Console
2010,T,RPG,0.72,7.5,Console
2009,T,Fighting,0.63,0,Console
2011,E,Action,?,?,Console
2011,E10,?,0.65,0,Console
2008,M,RPG,0.57,7.6,Console
2010,E10,Strategy,?,?,Console
2008,T,Action,0.7,7.8,Console
2011,T,?,?,?,Console
2007,T,Party,0.92,8.8,Console
2008,T,Party,0.91,8.2,Console
2010,T,?,0.91,7.6,Console
2009,E10,?,?,?,Console
2009,?,?,?,?,Console
2008,T,Party,?,?,Console
2009,T,?,?,?,Console
2011,E10,Party,?,?,Console
2010,T,Party,0.45,0,Console
2008,T,Party,0.42,7.2,Console
2010,E10,Platformer,0.7,0,Console
2008,?,Shooter,0.57,5.1,Console
2008,E10,Shooter,?,?,Console
2011,T,Party,?,?,Console
2009,M,Shooter,0.27,3.1,Console
2011,E,Sports,0.48,0,Console
2011,E10,RPG,?,?,Console
2011,M,Platformer,0.47,0,Console
2010,E,Platformer,0.66,0,Console
2009,M,RPG,0.7,7.8,Console
2008,M,ActionAdventure,0.82,8,Console
2009,M,ActionAdventure,?,?,Console
2009,?,?,?,?,Console
2009,M,ActionAdventure,?,?,Console
2011,RP,?,?,?,Console
2010,E10,Adventure,0.81,0,Console
2010,T,Adventure,0.85,0,Console
2010,?,?,0.73,0,Console
2010,?,?,?,?,Console
2010,?,?,0.8,0,Console
2010,T,Misc,?,?,Console
2009,?,Strategy,0.73,6.8,Console
2009,M,ActionAdventure,0.59,5.9,Console
2010,M,ActionAdventure,0.45,5.3,Console
2009,E10,Driving,0.59,7.4,Console
2010,E10,?,0.73,0,Console
2010,E10,?,0.71,7.3,Console
2009,T,Misc,0.53,0,Console
2008,E10,?,?,?,Console
2010,T,Action,0.77,8.1,Console
2010,T,Shooter,0.72,8.1,Console
2011,T,Shooter,0.68,7.8,Console
2011,E,?,0.7,0,Console
2007,E,Driving,0.75,6.4,Console
2008,E10,Sports,0.67,9,Console
2010,T,?,0.61,8.1,Console
2011,M,ActionAdventure,0.77,7.5,Console
2010,M,?,0.75,7,Console
2009,E,Action,0.86,8.8,Console
2010,T,?,0.61,0,Console
2008,T,Sports,0.63,6.5,Console
2009,M,Shooter,0.35,4.9,Console
2011,E10,?,0.81,6.6,Console
2011,?,?,?,?,Console
2011,RP,?,?,?,Console
2010,E10,Action,0.57,0,Console
2008,E10,Strategy,0.85,7.8,Console
2011,RP,?,?,?,Console
2011,RP,ActionAdventure,?,?,Console
2008,M,ActionAdventure,0.71,7.8,Console
2008,T,Party,0.82,7.2,Console
2008,T,Party,0.7,0,Console
2010,T,Misc,0.65,5.5,Console
2009,T,Party,?,?,Console
2009,T,Party,0.74,8,Console
2008,T,Party,0.76,0,Console
2010,M,Shooter,0.77,7.7,Console
2008,M,ActionAdventure,0.78,8.1,Console
2007,T,Sports,0.85,8.6,Console
2009,T,Sports,0.84,8,Console
2010,T,Sports,0.8,7.8,Console
2009,E,?,?,?,Console
2010,E10,?,0.73,0,Console
2011,E10,Driving,?,?,Console
2011,?,?,?,?,Console
2011,E,Fighting,0.66,7.3,Console
2009,E,Driving,0.61,8.2,Console
2010,E,?,?,?,Console
2007,E,Action,0.65,0,Console
2012,?,?,?,?,Console
2011,M,Shooter,0.5,4.8,Console
2011,M,Shooter,0.67,6,Console
2008,M,Shooter,0.63,7,Console
2009,?,?,?,?,Console
2007,M,Shooter,0.5,4.3,Console
2010,E,Shooter,0.77,8.4,Console
2010,?,Shooter,0.86,0,Console
2008,E,Shooter,0.63,7.6,Console
2010,E,Driving,0.77,7.4,Console
2010,?,?,0.5,8.1,Console
2011,RP,?,?,?,Console
2007,E10,Platformer,0.43,3.8,Console
2011,?,?,?,?,Console
2010,E,Action,0.74,6.1,Console
2008,E10,Action,0.54,8,Console
2009,?,?,?,?,Console
2009,?,?,?,?,Console
2009,?,?,?,?,Console
2009,?,?,?,?,Console
2009,?,?,?,?,Console
2009,?,?,?,?,Console
2009,E10,Misc,0.8,8.9,Console
2008,T,Misc,0.85,8,Console
2011,E10,Adventure,?,?,Console
2010,E,?,0.8,0,Console
2011,E10,?,0.53,0,Console
2010,E,Action,0.55,0,Console
2007,T,Platformer,0.6,7.6,Console
2011,RP,?,?,?,Console
2010,T,?,0.74,7.5,Console
2008,T,Action,0.67,7.6,Console
2010,M,?,0.59,7.4,Console
2010,E10,Driving,0.84,8.4,Console
2010,E10,Sports,0.76,8.2,Console
2011,E10,Puzzle,0.83,7.1,Console
2011,E10,?,0.65,0,Console
2010,E,ActionAdventure,?,?,Console
2010,T,RPG,0.74,7.1,Console
2011,E10,Action,?,?,Console
2009,E,Action,0.62,4,Console
2009,T,ActionAdventure,0.43,3.6,Console
2008,T,Action,0.71,6.3,Console
2010,T,?,?,?,Console
2009,T,Action,?,?,Console
2010,T,?,0.63,7.3,Console
2010,T,?,?,?,Console
2011,E,Action,0.64,0,Console
2010,E,Party,0.55,5.3,Console
2009,M,Strategy,0.51,4.4,Console
2007,M,Shooter,0.77,7.2,Console
2011,T,Misc,0.86,4.4,Console
2009,T,Misc,0.94,7.6,Console
2011,E,?,?,?,Console
2010,T,Adventure,?,?,Console
2007,T,Driving,0.76,6.8,Console
2007,E,Puzzle,0.82,8.3,Console
2007,E,Puzzle,0.49,8.1,Console
2010,E,?,?,?,Console
2010,?,Puzzle,?,?,Console
2007,E,Action,0.85,9.3,Console
2008,T,Misc,0.87,7.6,Console
2010,T,Misc,0.92,8,Console
2011,T,Misc,0.8,7.1,Console
2010,E,?,?,?,Console
2008,E,Action,0.67,9.2,Console
2011,E,?,?,?,Console
2010,E,?,0.66,7,Console
2011,M,?,?,?,Console
2007,E10,Sports,0.59,6.4,Console
2011,T,Misc,0.7,0,Console
2009,E,Puzzle,0.68,0,Console
2010,E10,Strategy,0.81,0,Console
2011,E,Platformer,0.76,7.6,Console
2010,E10,Misc,0.86,7.8,Console
2009,E10,Action,?,?,Console
2010,E,Sports,0.66,0,Console
2009,E10,Fighting,0.55,4.3,Console
2007,T,Misc,0.82,8.1,Console
2009,T,Misc,0.79,7.5,Console
2011,RP,?,?,?,Console
2009,T,Action,0.43,4.6,Console
2010,?,?,0.52,9,Console
2011,T,Driving,0.7,5.8,Console
2011,?,?,?,?,Console
2011,E,?,0.29,0,Console
2011,E,Puzzle,0.8,8.1,Console
2009,T,Misc,0.62,0,Console
2011,T,Platformer,0.66,0,Console
2009,T,Party,0.88,9.2,Console
2007,E,Sports,0.77,8.6,Console
2009,E10,Sports,0.8,8.8,Console
2008,T,Adventure,0.56,6.8,Console
2009,M,Shooter,0.8,7.8,Console
2008,M,Shooter,0.72,7,Console
2011,M,?,?,?,Console
2007,M,Shooter,0.8,7.4,Console
2012,RP,?,?,?,Console
2007,M,RPG,0.93,7.8,Console
2007,M,RPG,?,?,Console
2007,M,RPG,?,?,Console
2011,RP,?,?,?,Console
2007,T,Misc,0.75,8.6,Console
2011,E,?,0.71,0,Console
2010,T,Misc,0.48,7.8,Console
2010,E10,?,?,?,Console
2009,M,Adventure,0.67,7.6,Console
2007,M,ActionAdventure,0.7,8.2,Console
2007,E10,ActionAdventure,0.4,5.6,Console
2008,T,?,0.36,2.6,Console
2008,T,Action,0.45,6.7,Console
2011,RP,Shooter,?,?,Console
2011,T,ActionAdventure,?,?,Console
2011,?,?,?,?,Console
2008,T,Action,0.55,7.7,Console
2010,T,Misc,?,?,Console
2009,T,Misc,0.57,5.1,Console
2011,?,?,?,?,Console
2008,E10,ActionAdventure,0.77,7.9,Console
2008,E10,Platformer,0.59,6.2,Console
2010,T,ActionAdventure,0.58,0,Console
2009,T,ActionAdventure,0.54,6.8,Console
2011,M,RPG,?,?,Console
2007,M,Shooter,0.89,8.2,Console
2011,?,?,?,?,Console
2010,E,Misc,?,?,Console
2011,E10,Misc,?,?,Console
2009,M,Shooter,0.47,6,Console
2009,M,ActionAdventure,0.72,8.3,Console
2010,E10,Adventure,0.87,8.3,Console
2010,T,Shooter,0.6,4,Console
2007,T,Platformer,0.71,6.6,Console
2010,T,?,0.78,6.7,Console
2011,RP,?,?,?,Console
2010,E10,ActionAdventure,0.85,8.1,Console
2011,T,Misc,0.78,7.6,Console
2007,E,Action,0.62,0,Console
2011,E,?,0.63,0,Console
2010,E,Shooter,?,?,Console
2011,?,?,?,?,Console
2011,T,Action,0.39,3.1,Console
2007,E,Sports,0.79,9.3,Console
2008,E,?,0.82,8.1,Console
2009,E,Sports,0.81,8.8,Console
2010,E,Sports,0.78,6.6,Console
2011,E,?,0.8,7.5,Console
2007,T,Shooter,0.6,7.3,Console
2010,T,Shooter,0.58,5.1,Console
2010,?,?,0.64,0,Console
2007,M,Shooter,0.7,7.3,Console
2008,T,Misc,0.64,4.7,Console
2008,T,Strategy,0.76,7.1,Console
2007,T,Shooter,0.84,8.3,Console
2009,T,Misc,0.74,8.5,Console
2010,T,Misc,0.7,7.8,Console
2010,?,?,?,?,Console
2010,?,?,?,?,Console
2007,M,Shooter,0.86,7.8,Console
2008,M,Shooter,0.81,8.1,Console
2011,M,?,0.69,0,Console
2007,M,ActionAdventure,0.78,7.2,Console
2008,T,ActionAdventure,0.75,7.2,Console
2009,E10,Sports,0.44,2.3,Console
2007,T,Sports,0.73,6.4,Console
2010,E,?,0.56,0,Console
2010,?,Misc,0.7,0,Console
2010,T,Misc,0.49,0,Console
2008,E,Sports,0.75,7.2,Console
2011,E,?,0.82,7.5,Console
2009,E,Platformer,0.55,0,Console
2009,E10,Action,0.69,8.2,Console
2007,E,?,0.57,6.5,Console
2010,E,Action,0.78,8.5,Console
2011,T,Action,0.58,5.5,Console
2009,T,Adventure,0.63,6.5,Console
2007,T,ActionAdventure,0.54,5.7,Console
2010,T,ActionAdventure,0.77,8.6,Console
2010,?,?,?,?,Console
2010,?,?,?,?,Console
2009,E,Puzzle,0.72,6.3,Console
2009,E10,ActionAdventure,0.83,8.2,Console
2010,T,RPG,0.62,8.1,Console
2011,T,RPG,0.55,5.2,Console
2009,E,Puzzle,0.66,7.1,Console
2010,T,?,0.58,6.5,Console
2010,T,?,?,?,Console
2010,E,Misc,0.74,7.6,Console
2008,T,Shooter,0.42,5.7,Console
2008,M,Shooter,0.67,6.9,Console
2009,E10,Misc,?,?,Console
2010,E,Misc,0.56,5.3,Console
2011,M,RPG,0.7,7.1,Console
2011,?,?,?,?,Console
2008,E,Sports,0.79,0,Console
2010,T,Misc,0.85,7.2,Console
2011,E,?,0.65,0,Console
2009,T,Misc,0.84,8.7,Console
2011,M,?,?,?,Console
2011,RP,?,?,?,Console
2009,T,ActionAdventure,0.96,8.9,Console
2010,T,?,?,?,Console
2010,?,ActionAdventure,?,?,Console
2010,?,?,0.81,8,Console
2011,RP,ActionAdventure,?,?,Console
2011,T,?,?,?,Console
2007,T,ActionAdventure,0.88,8.8,Console
2011,E10,?,0.69,7.2,Console
2009,E,?,?,?,Console
2007,M,Shooter,0.86,8.5,Console
2009,E10,?,0.65,0,Console
2008,T,RPG,0.86,8.7,Console
2008,M,ActionAdventure,0.3,4.4,Console
2010,E,?,0.56,6.1,Console
2010,T,RPG,0.7,0,Console
2010,M,Shooter,0.84,7.9,Console
2011,T,RPG,0.47,0,Console
2008,M,Action,0.65,7.2,Console
2007,T,Misc,0.85,7.3,Console
2009,E,Sports,0.7,6.6,Console
2007,E,Sports,0.8,8.8,Console
2011,E,Sports,0.68,6.1,Console
2010,E,Puzzle,?,?,Console
2010,E,Sports,?,?,Console
2010,E,Sports,0.63,7.7,Console
2008,E,Platformer,0.51,0,Console
2009,M,Shooter,0.61,5.3,Console
2011,T,Shooter,0.67,0,Console
2011,M,RPG,?,?,Console
2007,T,Shooter,0.84,8.4,Console
2008,?,?,0.83,7.6,Console
2008,T,?,0.83,7.6,Console
2007,T,?,?,?,Console
2011,M,Action,0.44,5.1,Console
2009,M,Fighting,0.54,7.2,Console
2009,M,Misc,0.59,7.2,Console
2009,M,Fighting,0.46,0,Console
2009,M,ActionAdventure,0.58,8.2,Console
2009,M,Shooter,0.7,6.3,Console
2009,E,?,0.55,0,Console
2009,T,Driving,0.66,7.3,Console
2009,E10,Platformer,0.53,0,Console
2011,T,RPG,0.59,0,Console
2010,T,RPG,0.64,7.6,Console
2011,E10,Party,?,?,Console
2008,E10,Driving,0.87,8.2,Console
2009,E10,?,0.89,8.8,Console
2011,T,?,0.63,0,Console
2011,T,?,?,?,Console
2008,T,Action,0.66,7.3,Console
2009,M,Shooter,0.71,7.9,Console
2009,M,Shooter,0.77,8.6,Console
2010,E,Driving,?,?,Console
2007,T,Misc,0.75,0,Console
2009,E10,Strategy,0.76,7.1,Console
2010,E10,Strategy,0.76,0,Console
2011,?,?,?,?,Console
2011,?,?,?,?,Console
2011,?,?,?,?,Console
2011,?,?,?,?,Console
2011,RP,?,?,?,Console
2011,T,Misc,0.75,6.5,Console
2007,T,Misc,0.74,7,Console
2008,T,Misc,0.78,6.9,Console
2009,T,Misc,0.81,8.2,Console
2010,T,?,0.74,6.5,Console
2009,M,Fighting,0.5,5.8,Console
2009,M,Fighting,0.73,8.4,Console
2011,RP,Fighting,?,?,Console
2010,E10,Fighting,0.64,0,Console
2012,?,?,?,?,Console
2010,M,ActionAdventure,0.8,8.1,Console
2011,M,ActionAdventure,0.78,7.7,Console
